405.77084193618526,295.27757875516147,-35.42155240653232,8.946472654938106,0.5899392502022176
467.9899243519768,340.7843486053627,-45.73644746424579,8.619309502595556,0.611994231607524
398.44687115040324,290.5235576684755,-40.72155860359392,6.445136894576807,0.7742746820607257
276.52182310001905,205.7921307259144,-29.179812623283656,5.774290887630407,0.640866187270096
542.2485718387918,402.23594115954734,-58.29682857826617,8.213137491052642,0.6385478806184628
488.8744550162639,363.46709954871795,-43.157638051604444,5.763535562446738,0.7620412735425537
698.1639861500149,508.3412558156728,-70.48452393870892,7.924266091653235,0.687418398596378
265.56047432204946,196.01457706469498,-23.91461226942458,8.250018466158759,0.5988232582769415
638.2012832949815,476.254151287179,-59.90627461599969,5.9359533469790975,0.6718648687259992
-223.0319710962032,-157.46615550282692,357.16542607607187,8.434112148134858,0.7396526314390941
-186.43959973876255,-128.10563084157172,294.61691269330237,8.155287158041268,0.6687120082168458
-147.5111924806864,-100.02020366777074,230.94544480284418,8.37757665060337,0.4314605432693568
-175.052883992121,-122.49368938294836,284.5341038740256,7.52514323293651,0.4
-230.36741728332754,-159.31396202531587,366.5018657988053,9.55804513673749,0.6456237325767682
242.1441314113431,-119.7226297962498,-86.41379309876591,8.577994794628289,0.737792229810583
539.2613832619976,-267.689728034192,-193.02642509080778,7.717892305244715,0.6606250687472828
398.65695518319137,-194.081827144382,-144.73042476399058,7.924978313713543,0.42603424354228314
230.0564182345775,-112.06880690323484,-81.69137239857456,8.813687384709281,0.7256265064528432
808.7799668092657,-400.76708267143914,-286.11428282248886,7.329149324661303,0.4921388407954161
788.07578548562,-394.32256337257985,-280.9229952059827,8.494580355138346,0.6751305713856481
593.644775567341,-287.3061665318699,-213.3512698330221,4.651452904824837,0.7178315395968506
537.2803061087459,-257.6605320434459,-189.3600464294957,8.788924409888272,0.6453964055354605
765.8104314035389,-381.1072806495074,-269.81505318544225,9.139029680227473,0.7353494448187361
518.7838845736889,-256.28042252827606,-187.52351920855645,8.8000030018918,0.7708746730105367
677.1073146013234,-329.36688392301824,-235.90115558052153,8.404531200458909,0.6446917577927362
493.3497576098907,-244.94868593442894,-176.14708396467623,8.083897032759376,0.6322537752934072
504.8174474075124,-244.39210932923595,-184.01717335773353,8.649111941733114,0.5520454780569237
576.4669958644512,426.1714410100178,-62.652098308513914,7.942491940505935,0.6275316441451559
168.19033491265267,124.80414702529396,-15.791679811170578,5.637550351563617,0.5740876250011614
613.2044393819561,456.23031351055135,-59.113827962033234,8.542525418778412,0.8266168086421215
688.3868438932891,507.7251692433389,-73.37081736262299,8.340044637995641,0.503749370372399
294.84144125885217,218.4644528050378,-26.36589829682013,8.40997965582514,0.7547756410683824
449.4424999449022,328.6659634028819,-46.660650014033145,7.812724956901652,0.4353869181419164
683.7050928969302,497.4015974598866,-71.45991794112902,8.814371373420517,0.6682448932898383
801.9342103065331,586.9316738381162,-72.15098534063323,8.946654284420086,0.8631130965791239
618.2183290225568,465.2153268829291,-66.92561639437656,7.625998829841876,0.44686758249792485
